quantile,variable,coef,std_err,p_value,ci_lower,ci_upper,commodity
0.5,brent_ret_lag3,-3.759119766853876e-09,8.803795689819146e-08,0.965978478440799,-1.7721913175377512e-07,1.6970089222006736e-07,canned_beef_corned
0.5,brent_ret_lag4,3.4872812132142977e-07,8.746259924752219e-08,8.973370372921683e-05,1.7640172883793784e-07,5.210545138049217e-07,canned_beef_corned
0.75,const,1.0523814972269049e-07,1.1808805956493325e-08,1.5391058975435938e-16,8.197141688456577e-08,1.285048825608152e-07,canned_beef_corned
0.75,brent_ret_lag0,2.464370994873204e-07,2.380527318845015e-07,0.3016483916940137,-2.2259502235026897e-07,7.154692213249098e-07,canned_beef_corned
0.75,brent_ret_lag1,1.2066732919572114e-06,3.363914613586829e-07,0.0004080839779866686,5.438856833459334e-07,1.8694609005684894e-06,canned_beef_corned
0.75,brent_ret_lag2,1.162777030221498e-06,3.085544340714115e-07,0.0002085695690902457,5.548363451083907e-07,1.7707177153346054e-06,canned_beef_corned
0.75,brent_ret_lag3,1.0055721481739045e-08,2.3698671682716754e-07,0.9661913047539163,-4.5687604510979183e-07,4.769874880732699e-07,canned_beef_corned
0.75,brent_ret_lag4,5.799217487612147e-07,2.46973985177416e-07,0.019713553512656436,9.331220057652315e-08,1.0665312969459061e-06,canned_beef_corned
0.9,const,3.5019377225901676e-07,3.58375735368567e-08,4.2467462286205156e-19,2.795834792183222e-07,4.208040652997113e-07,canned_beef_corned
0.9,brent_ret_lag0,8.008172558835528e-07,6.776130926264648e-07,0.23849198000285635,-5.342747806729648e-07,2.1359092924400705e-06,canned_beef_corned
0.9,brent_ret_lag1,3.1862897243897185e-06,1.3097862771323197e-06,0.01574809093988246,6.056352960457058e-07,5.766944152733731e-06,canned_beef_corned
0.9,brent_ret_lag2,3.1530302448471216e-06,1.0458031641370055e-06,0.002857423786163224,1.092498222313422e-06,5.213562267380822e-06,canned_beef_corned
0.9,brent_ret_lag3,1.5044019290267536e-07,7.412432423874278e-07,0.8393476249752465,-1.3100214788559625e-06,1.6109018646613132e-06,canned_beef_corned
0.9,brent_ret_lag4,1.358873650656714e-06,6.245574018718161e-07,0.03058917638930693,1.2831653379305434e-07,2.5894307675203735e-06,canned_beef_corned
0.1,const,-1.8159283004118496e-07,1.535805929869447e-08,1.5460689825072485e-25,-2.1185260938985946e-07,-1.5133305069251047e-07,canned_beef_loaf
0.1,brent_ret_lag0,1.681587165396088e-06,5.363138717383676e-07,0.0019384998043006827,6.248950987222819e-07,2.738279232069894e-06,canned_beef_loaf
0.1,brent_ret_lag1,1.7180351087772815e-06,4.3309770291268574e-07,9.71972754520731e-05,8.64708482562881e-07,2.571361734991682e-06,canned_beef_loaf
0.1,brent_ret_lag2,3.116616449136251e-07,3.106020155639334e-07,0.3167122601746753,-3.003133626979903e-07,9.236366525252405e-07,canned_beef_loaf
0.1,brent_ret_lag3,2.1149868118375497e-07,2.635108771201422e-07,0.4230203129832001,-3.076932845816725e-07,7.306906469491825e-07,canned_beef_loaf
0.1,brent_ret_lag4,1.6687709920429749e-06,5.11325939885507e-07,0.001266658856139116,6.613123141418995e-07,2.6762296699440502e-06,canned_beef_loaf
0.25,const,-4.80708084940322e-08,6.423152068720854e-09,1.5036967811003957e-12,-6.072625932557035e-08,-3.541535766249404e-08,canned_beef_loaf
0.25,brent_ret_lag0,9.287679341254536e-07,1.6093906866015224e-07,2.5214665516519646e-08,6.11671834187139e-07,1.245864034063768e-06,canned_beef_loaf
0.25,brent_ret_lag1,1.1165554168959712e-06,1.5461228305439762e-07,7.379385036057745e-12,8.119248982328103e-07,1.4211859355591321e-06,canned_beef_loaf
0.25,brent_ret_lag2,2.5355528307090946e-07,1.3850556661488692e-07,0.06844104626494442,-1.9340387066650787e-08,5.264509532084697e-07,canned_beef_loaf
0.25,brent_ret_lag3,6.217478298953047e-08,1.2986406461390317e-07,0.6325564076055913,-1.9369465103933565e-07,3.180442170183966e-07,canned_beef_loaf
0.25,brent_ret_lag4,6.068410382983656e-07,1.555466500633525e-07,0.00012548982447952814,3.00369548782588e-07,9.133125278141432e-07,canned_beef_loaf
0.5,const,8.540677095410886e-09,5.642866983383854e-09,0.13151077348829476,-2.577388442051318e-09,1.965874263287309e-08,canned_beef_loaf
0.5,brent_ret_lag0,7.665794837618792e-07,1.205926213812863e-07,1.0885228285369943e-09,5.289774506465255e-07,1.004181516877233e-06,canned_beef_loaf
0.5,brent_ret_lag1,1.282211082759343e-06,1.2198458419995593e-07,2.2564436067564625e-21,1.0418664838721483e-06,1.5225556816465376e-06,canned_beef_loaf
0.5,brent_ret_lag2,3.9264407471316443e-07,1.211491138799679e-07,0.0013667552610968183,1.5394559185166798e-07,6.313425575746609e-07,canned_beef_loaf
0.5,brent_ret_lag3,9.493135468616685e-08,1.2123244585281462e-07,0.4343984059764,-1.4393131604972115e-07,3.3379402542205483e-07,canned_beef_loaf
0.5,brent_ret_lag4,2.804478288566337e-07,1.2044015105533963e-07,0.020748361323216467,4.3146205990428965e-08,5.177494517228385e-07,canned_beef_loaf
0.75,const,8.889782317090323e-08,1.1530223237182622e-08,3.7211706213140996e-13,6.617997814814281e-08,1.1161566819366365e-07,canned_beef_loaf
0.75,brent_ret_lag0,1.173029531312994e-06,2.6851523403159866e-07,1.889420704294235e-05,6.4397754788664e-07,1.7020815147393482e-06,canned_beef_loaf
0.75,brent_ret_lag1,2.364376763841103e-06,3.2635914420086405e-07,6.42503729951929e-12,1.721355695887558e-06,3.0073978317946483e-06,canned_beef_loaf
0.75,brent_ret_lag2,8.957202127085571e-07,2.4939742674686646e-07,0.0004015754818490285,4.0433578993002884e-07,1.3871046354870855e-06,canned_beef_loaf
0.75,brent_ret_lag3,2.2065670611230824e-07,2.3947560870840465e-07,0.3577944733762435,-2.511788909492186e-07,6.924923031738351e-07,canned_beef_loaf
0.75,brent_ret_lag4,2.2963713331494825e-07,2.2941806840361666e-07,0.3178959820916488,-2.2238222625886707e-07,6.816564928887636e-07,canned_beef_loaf
0.9,const,3.2167760712857384e-07,3.062780418541826e-08,2.3975639916601587e-21,2.6133205313895296e-07,3.820231611181947e-07,canned_beef_loaf
0.9,brent_ret_lag0,2.653389463179915e-06,7.943833798908499e-07,0.0009761151713119222,1.0882264874258914e-06,4.218552438933939e-06,canned_beef_loaf
0.9,brent_ret_lag1,5.298572864125014e-06,1.1124023313699669e-06,3.3668080540835347e-06,3.1068213908729415e-06,7.490324337377086e-06,canned_beef_loaf
0.9,brent_ret_lag2,2.4981176448518813e-06,7.195548147605203e-07,0.0006170386953231092,1.0803883927073353e-06,3.915846896996427e-06,canned_beef_loaf
0.9,brent_ret_lag3,5.439873109994625e-07,6.439480912284759e-07,0.39911396040161884,-7.247750224178989e-07,1.8127496444168238e-06,canned_beef_loaf
0.9,brent_ret_lag4,3.6104272631136836e-07,5.284100574497073e-07,0.49512576908442363,-6.800765605120503e-07,1.4021620131347871e-06,canned_beef_loaf
0.1,const,-9.952329040137098e-07,1.0106332034037578e-07,2.7186285938785778e-19,-1.194370414543087e-06,-7.960953934843325e-07,canned_pork_luncheon_meat
0.1,brent_ret_lag0,3.7319984791765336e-06,2.335192491253235e-06,0.11139349223227378,-8.693189696158361e-07,8.333315927968903e-06,canned_pork_luncheon_meat
0.1,brent_ret_lag1,-1.8224430997143171e-06,2.29086715455369e-06,0.42713533642592105,-6.336420876962198e-06,2.691534677533564e-06,canned_pork_luncheon_meat
0.1,brent_ret_lag2,-8.457673181828224e-06,2.511402898734543e-06,0.0008896261071903039,-1.3406199704664603e-05,-3.5091466589918464e-06,canned_pork_luncheon_meat
0.1,brent_ret_lag3,-1.1340163114334095e-05,2.766634290044502e-06,5.7736049548012175e-05,-1.6791603490616362e-05,-5.88872273805183e-06,canned_pork_luncheon_meat
0.1,brent_ret_lag4,-6.089443448313574e-06,2.192080857711593e-06,0.005926262301301758,-1.0408770414947903e-05,-1.7701164816792452e-06,canned_pork_luncheon_meat
0.25,const,-1.6155272191962125e-07,1.7399772293814802e-08,1.3196952975889494e-17,-1.9583763682938828e-07,-1.272678070098542e-07,canned_pork_luncheon_meat
0.25,brent_ret_lag0,5.473901491394013e-07,3.768619205635144e-07,0.14773873913738708,-1.951873203280852e-07,1.2899676186068877e-06,canned_pork_luncheon_meat
0.25,brent_ret_lag1,-5.652933996850125e-07,3.7325063953994187e-07,0.13128050990660617,-1.300755117261168e-06,1.7016831789114307e-07,canned_pork_luncheon_meat
0.25,brent_ret_lag2,-1.1047369514009436e-06,3.609165027011793e-07,0.0024711898353203953,-1.8158951996637264e-06,-3.9357870313816056e-07,canned_pork_luncheon_meat
0.25,brent_ret_lag3,-2.2730186445261696e-06,4.7571581155227737e-07,3.169779036323282e-06,-3.2103801136816235e-06,-1.3356571753707158e-06,canned_pork_luncheon_meat
0.25,brent_ret_lag4,-9.748826549233425e-07,3.687214817911395e-07,0.008763382214868413,-1.7014200150189234e-06,-2.483452948277617e-07,canned_pork_luncheon_meat
0.5,const,-4.789457034513945e-09,4.379660007367278e-09,0.275298417130918,-1.3419240697813593e-08,3.840326628785703e-09,canned_pork_luncheon_meat
0.5,brent_ret_lag0,-1.0483921398344499e-07,9.328978066974594e-08,0.26227899725456283,-2.886595616411e-07,7.898113367421e-08,canned_pork_luncheon_meat
0.5,brent_ret_lag1,-2.661850774499064e-07,9.442847154774614e-08,0.0052424662027334085,-4.522491280251359e-07,-8.012102687467684e-08,canned_pork_luncheon_meat
0.5,brent_ret_lag2,6.96982108556278e-08,9.402930411096471e-08,0.45931115373278375,-1.1557931094360928e-07,2.549757326548649e-07,canned_pork_luncheon_meat
0.5,brent_ret_lag3,-8.528830145817633e-07,9.393276528900437e-08,5.299715072954779e-17,-1.0379703140470234e-06,-6.677957151165034e-07,canned_pork_luncheon_meat
0.5,brent_ret_lag4,-1.5902550880028258e-07,9.328063887655342e-08,0.08959250893075889,-3.428278432565901e-07,2.4776825656024964e-08,canned_pork_luncheon_meat
0.75,const,1.4055979279549284e-07,2.0320701403967262e-08,4.6016727853351655e-11,1.0051941141708486e-07,1.8060017417390083e-07,canned_pork_luncheon_meat
0.75,brent_ret_lag0,-9.014002252592823e-07,5.164794382852334e-07,0.0822836803751936,-1.9190832900283584e-06,1.1628283950979372e-07,canned_pork_luncheon_meat
0.75,brent_ret_lag1,-3.1285400825370996e-07,5.25584670954561e-07,0.5522670516894236,-1.3484782346673266e-06,7.227702181599067e-07,canned_pork_luncheon_meat
0.75,brent_ret_lag2,1.1729408830384085e-06,5.313543882672974e-07,0.02827908014114464,1.259478718050678e-07,2.2199338942717494e-06,canned_pork_luncheon_meat
0.75,brent_ret_lag3,-6.840864935305265e-07,4.6146823070829276e-07,0.13961128036632428,-1.5933741989230098e-06,2.2520121186195675e-07,canned_pork_luncheon_meat
0.75,brent_ret_lag4,3.37552861294398e-07,4.732022121992801e-07,0.4763664638113113,-5.948557533937942e-07,1.2699614759825902e-06,canned_pork_luncheon_meat
0.9,const,6.24019004269195e-07,1.262633432274167e-07,1.495971161607997e-06,3.7522678413689353e-07,8.728112244014965e-07,canned_pork_luncheon_meat
0.9,brent_ret_lag0,-3.579545452828301e-06,4.053928701398523e-06,0.3781761121967482,-1.156750059561588e-05,4.408409689959277e-06,canned_pork_luncheon_meat
0.9,brent_ret_lag1,-3.4950034413079023e-07,3.926170495615606e-06,0.9291456469832223,-8.08571775493386e-06,7.38671706667228e-06,canned_pork_luncheon_meat
0.9,brent_ret_lag2,4.684812404699404e-06,3.855411624559037e-06,0.22557470974169,-2.911980085344904e-06,1.2281604894743711e-05,canned_pork_luncheon_meat
0.9,brent_ret_lag3,-3.1524476820723227e-07,1.8836728624013235e-06,0.8672379442684357,-4.026877467459503e-06,3.396387931045038e-06,canned_pork_luncheon_meat
0.9,brent_ret_lag4,1.9200215952934617e-06,2.5577285180245207e-06,0.45362258700423097,-3.1197860022994943e-06,6.959829192886417e-06,canned_pork_luncheon_meat
0.1,const,-4.5133357988025323e-07,6.621632031093753e-08,8.067113173187104e-11,-5.817987124156153e-07,-3.2086844734489114e-07,canned_pork_meat_loaf
0.1,brent_ret_lag0,2.276139868276153e-06,2.0781553348198083e-06,0.2745392824565217,-1.8184218638343461e-06,6.3707016003866525e-06,canned_pork_meat_loaf
0.1,brent_ret_lag1,-2.306061930011528e-08,1.319258573788143e-06,0.9860687887931635,-2.6223781873778553e-06,2.5762569487776244e-06,canned_pork_meat_loaf
0.1,brent_ret_lag2,-1.8442041234861388e-06,1.3911625465362068e-06,0.1862628760369359,-4.585193129818742e-06,8.967848828464638e-07,canned_pork_meat_loaf
0.1,brent_ret_lag3,-2.6629560928656365e-06,1.8412752370308173e-06,0.1494607533631167,-6.290796128453149e-06,9.64883942721876e-07,canned_pork_meat_loaf
0.1,brent_ret_lag4,3.907406979067288e-06,2.1519820157054e-06,0.07070911787942147,-3.326144774911367e-07,8.147428435625713e-06,canned_pork_meat_loaf
0.25,const,-1.08200812968504e-07,1.214646032563259e-08,1.579128720885118e-16,-1.3213282170559197e-07,-8.426880423141602e-08,canned_pork_meat_loaf
0.25,brent_ret_lag0,1.0130343900859485e-06,3.1128730774279464e-07,0.0013068592397716134,3.997091604366128e-07,1.6263596197352843e-06,canned_pork_meat_loaf
0.25,brent_ret_lag1,4.7198282059544366e-07,2.5140598443040877e-07,0.061727219696271485,-2.335903659136581e-08,9.673246777822532e-07,canned_pork_meat_loaf
0.25,brent_ret_lag2,-5.215235706430674e-07,2.573109907195759e-07,0.04382955160335494,-1.0284999829443972e-06,-1.4547158341737555e-08,canned_pork_meat_loaf
0.25,brent_ret_lag3,-1.0473755347948427e-06,3.027200531608111e-07,0.0006434779008052097,-1.6438208170346266e-06,-4.5093025255505893e-07,canned_pork_meat_loaf
0.25,brent_ret_lag4,1.3631451588789619e-06,3.129823585943479e-07,1.998019792689247e-05,7.464801931500067e-07,1.979810124607917e-06,canned_pork_meat_loaf
0.5,const,3.7216546674828098e-09,6.161202643906781e-09,0.546405292696375,-8.417680706937668e-09,1.5860990041903288e-08,canned_pork_meat_loaf
0.5,brent_ret_lag0,6.989743007157821e-07,1.3166987275756747e-07,2.590967872011089e-07,4.3954690699223196e-07,9.584016944393323e-07,canned_pork_meat_loaf
0.5,brent_ret_lag1,7.513291867005754e-07,1.3318969681577417e-07,4.9191170002413145e-08,4.889073039106854e-07,1.0137510694904655e-06,canned_pork_meat_loaf
0.5,brent_ret_lag2,-8.655956063426557e-08,1.3227748287212224e-07,0.5135188610995894,-3.4718412046056753e-07,1.7406499919203639e-07,canned_pork_meat_loaf
0.5,brent_ret_lag3,-6.256636094889525e-07,1.3236846945269148e-07,3.96780721693942e-06,-8.864674389611238e-07,-3.6485978001678136e-07,canned_pork_meat_loaf
0.5,brent_ret_lag4,5.322834934835086e-07,1.315033969965569e-07,7.059795102525012e-05,2.7318410473097135e-07,7.913828822360458e-07,canned_pork_meat_loaf
0.75,const,1.2099405302170182e-07,1.4568203148014554e-08,8.433915697752629e-15,9.229051670946353e-08,1.496975893339401e-07,canned_pork_meat_loaf
0.75,brent_ret_lag0,1.2035486742899035e-06,3.534888361875883e-07,0.0007806792909390602,5.07074336144495e-07,1.900023012435312e-06,canned_pork_meat_loaf
0.75,brent_ret_lag1,1.889072240161709e-06,4.2554430587220326e-07,1.3992320741425582e-05,1.0506279713684287e-06,2.727516508954989e-06,canned_pork_meat_loaf
0.75,brent_ret_lag2,3.471872445592897e-07,3.051285471931482e-07,0.2563663823115423,-2.5400346134136744e-07,9.483779504599469e-07,canned_pork_meat_loaf
0.75,brent_ret_lag3,-8.299041341999728e-07,3.4830907663029263e-07,0.01799787141075114,-1.516172861191355e-06,-1.4363540720859054e-07,canned_pork_meat_loaf
0.75,brent_ret_lag4,2.9703267573436975e-07,2.9885009599585233e-07,0.3213024672541854,-2.917876815313043e-07,8.858530330000438e-07,canned_pork_meat_loaf
0.9,const,4.740326903367397e-07,4.651995911373165e-08,2.2350446034049002e-20,3.823750355046255e-07,5.656903451688539e-07,canned_pork_meat_loaf
0.9,brent_ret_lag0,3.2178949929145616e-06,1.2297895252016348e-06,0.009466356573567189,7.948570976854423e-07,5.640932888143681e-06,canned_pork_meat_loaf
0.9,brent_ret_lag1,5.4692560401492905e-06,1.7684721495074013e-06,0.0022279670975505817,1.98485895666368e-06,8.953653123634901e-06,canned_pork_meat_loaf
0.9,brent_ret_lag2,1.7775465465503158e-06,9.991499545424772e-07,0.07654505972655175,-1.9106527950661327e-07,3.7461583726072447e-06,canned_pork_meat_loaf
0.9,brent_ret_lag3,-1.7215261183511153e-06,9.79248216793064e-07,0.08007055882935181,-3.650925816023853e-06,2.0787357932162215e-07,canned_pork_meat_loaf
0.9,brent_ret_lag4,1.3647478255517386e-07,8.66613751625012e-07,0.8750037257912047,-1.571002731021625e-06,1.8439522961319728e-06,canned_pork_meat_loaf
0.1,const,-1.9768076897822314e-07,2.353130373653755e-08,4.534619606750784e-15,-2.4404418280582795e-07,-1.513173551506183e-07,canned_sardines
0.1,brent_ret_lag0,-3.417444494126547e-07,5.2762656877671e-07,0.5178213240942207,-1.3813200389559684e-06,6.978311401306592e-07,canned_sardines
0.1,brent_ret_lag1,-2.9830828518604904e-07,3.9967872083500265e-07,0.45620272599103895,-1.0857899368460173e-06,4.891733664739192e-07,canned_sardines
0.1,brent_ret_lag2,2.208716810024684e-06,5.853805845190352e-07,0.00020493139250101576,1.0553492537443233e-06,3.362084366305045e-06,canned_sardines
0.1,brent_ret_lag3,1.2371183914653314e-06,5.363140799844199e-07,0.02195711996138276,1.8042591448710682e-07,2.293810868443556e-06,canned_sardines
0.1,brent_ret_lag4,-1.3546858394232775e-06,7.442297837871197e-07,0.07001468645902806,-2.8210318538591205e-06,1.116601750125655e-07,canned_sardines
0.25,const,-2.592011447125094e-08,7.356625660398013e-09,0.0005134915914271177,-4.041477586726234e-08,-1.1425453075239535e-08,canned_sardines
0.25,brent_ret_lag0,-3.949796542184139e-07,1.4799907115058752e-07,0.008152080796677804,-6.86580249692495e-07,-1.0337905874433273e-07,canned_sardines
0.25,brent_ret_lag1,-2.2351401804251998e-07,1.5876475361911235e-07,0.16052526469352985,-5.363260940623982e-07,8.929805797735821e-08,canned_sardines
0.25,brent_ret_lag2,1.3498432971796413e-06,1.5930693454500923e-07,2.823631897844234e-15,1.0359629693145516e-06,1.663723625044731e-06,canned_sardines
0.25,brent_ret_lag3,3.724438693162522e-07,1.5807419069730634e-07,0.01930281692480231,6.099240020860298e-08,6.838953384239014e-07,canned_sardines
0.25,brent_ret_lag4,-7.478137224538978e-07,1.673298580679246e-07,1.2307282934435742e-05,-1.0775015095046249e-06,-4.181259354031708e-07,canned_sardines
0.5,const,6.825846768079387e-08,1.1436050284467029e-08,8.931525872363141e-09,4.572617037043414e-08,9.079076499115359e-08,canned_sardines
0.5,brent_ret_lag0,-6.723824667353519e-07,2.4439762378114326e-07,0.006408885255154099,-1.153915844431479e-06,-1.9084908903922495e-07,canned_sardines
0.5,brent_ret_lag1,-3.239819173468557e-07,2.4721862892538785e-07,0.1913256249079559,-8.110734838444528e-07,1.631096491507414e-07,canned_sardines
0.5,brent_ret_lag2,1.812595387673168e-06,2.4552543278613864e-07,2.7931785799016514e-12,1.3288399029402807e-06,2.296350872406055e-06,canned_sardines
0.5,brent_ret_lag3,2.1470667547450852e-07,2.4569431655295164e-07,0.38309267354943055,-2.693815586910995e-07,6.987949096401165e-07,canned_sardines
0.5,brent_ret_lag4,-9.817401878069508e-07,2.440886215807458e-07,7.816868770737552e-05,-1.462664742589946e-06,-5.008156330239556e-07,canned_sardines
0.75,const,2.863527653860142e-07,3.934346270746718e-08,5.249419926146637e-12,2.0883486568354573e-07,3.6387066508848267e-07,canned_sardines
0.75,brent_ret_lag0,-1.5593392577898913e-06,9.831109737111012e-07,0.11407832541452397,-3.4963496938862858e-06,3.7767117830650316e-07,canned_sardines
0.75,brent_ret_lag1,-6.888996651045184e-07,1.0110512006459536e-06,0.49632008881705536,-2.6809603575879547e-06,1.3031610273789181e-06,canned_sardines
0.75,brent_ret_lag2,3.924952579503789e-06,1.0936846372347135e-06,0.00040567299348322856,1.7700803292989208e-06,6.0798248297086565e-06,canned_sardines
0.75,brent_ret_lag3,1.6192557158574747e-07,8.871499719383928e-07,0.855332125368699,-1.5860141829065753e-06,1.90986532607807e-06,canned_sardines
0.75,brent_ret_lag4,-2.190292983282567e-06,9.256286052982652e-07,0.018794443221284433,-4.014046675751237e-06,-3.6653929081389725e-07,canned_sardines
0.9,const,0.0060859258029322474,0.0006441373527601423,4.0061490281916275e-18,0.004816790570043928,0.0073550610358205665,canned_sardines
0.9,brent_ret_lag0,-0.024350978736049467,0.018186864504667943,0.18190883344395897,-0.06018431524376004,0.011482357771661109,canned_sardines
0.9,brent_ret_lag1,-0.0036272294424750887,0.019467287032294757,0.8523539425199664,-0.04198336537461248,0.03472890648966231,canned_sardines
0.9,brent_ret_lag2,0.05047753396821764,0.021083623937581897,0.01745720787247085,0.008936750994688374,0.09201831694174692,canned_sardines
0.9,brent_ret_lag3,0.000430093193570541,0.01020762909272787,0.9664278856467889,-0.01968186223072663,0.020542048617867712,canned_sardines
0.9,brent_ret_lag4,-0.035507211275300654,0.015780376925197043,0.025385497853301037,-0.06659907740945267,-0.004415345141148632,canned_sardines
0.1,const,-2.882859492517807e-07,6.680354185464527e-08,2.362930987826279e-05,-4.199080765607529e-07,-1.5666382194280852e-07,coffee
0.1,brent_ret_lag0,-5.274392308295996e-07,1.591260751168847e-06,0.7405975850283035,-3.662679060296107e-06,2.6078005986369075e-06,coffee
0.1,brent_ret_lag1,-1.38820429340062e-06,1.421478714836001e-06,0.3297929416590979,-4.1889248416948445e-06,1.4125162548936046e-06,coffee
0.1,brent_ret_lag2,1.3768130068954807e-06,2.077430764160966e-06,0.508152719193576,-2.716321113312194e-06,5.469947127103155e-06,coffee
0.1,brent_ret_lag3,1.500719980785198e-06,2.43278308491214e-06,0.5379255223286715,-3.2925600763432957e-06,6.294000037913691e-06,coffee
0.1,brent_ret_lag4,1.0491320969636774e-06,1.318726406110395e-06,0.4271018541263243,-1.5491369482380943e-06,3.6474011421654494e-06,coffee
0.25,const,-6.238150279504025e-08,6.820207951054669e-09,3.153933522720266e-17,-7.581926753453003e-08,-4.894373805555047e-08,coffee
0.25,brent_ret_lag0,-2.9030157706026057e-07,1.6460804351701344e-07,0.07912251404690691,-6.146266092122886e-07,3.4023455091767466e-08,coffee
0.25,brent_ret_lag1,-5.416304658403276e-07,1.6704081783261546e-07,0.0013598712062876314,-8.707487607714294e-07,-2.1251217090922584e-07,coffee
0.25,brent_ret_lag2,5.300237798735191e-07,1.7107789690089446e-07,0.0021886775684252244,1.9295128191172194e-07,8.670962778353162e-07,coffee
0.25,brent_ret_lag3,6.527965045688817e-07,1.9003436783429656e-07,0.0007019933968408523,2.783743248199416e-07,1.0272186843178217e-06,coffee
0.25,brent_ret_lag4,4.32555001585831e-07,1.4495108653204835e-07,0.0031492344736524327,1.469598095433533e-07,7.181501936283087e-07,coffee
0.5,const,1.7825600140564236e-08,3.4564137753713334e-09,5.386115037510539e-07,1.101547418999271e-08,2.4635726091135764e-08,coffee
0.5,brent_ret_lag0,-2.9975732154834144e-07,7.38663517991459e-08,6.772105765756245e-05,-4.4529520906800513e-07,-1.5421943402867776e-07,coffee
0.5,brent_ret_lag1,-3.5401008204077184e-07,7.471896793832151e-08,3.77305629592626e-06,-5.012278677649414e-07,-2.067922963166022e-07,coffee
0.5,brent_ret_lag2,3.0849983423082815e-07,7.420721901150404e-08,4.539991634322107e-05,1.6229034059006866e-07,4.547093278715876e-07,coffee
0.5,brent_ret_lag3,5.282993175524004e-07,7.425826217444309e-08,1.4007099047892434e-11,3.819892542486546e-07,6.746093808561462e-07,coffee
0.5,brent_ret_lag4,2.531342087406301e-07,7.377295946214959e-08,0.000711637154650653,1.0778033089662938e-07,3.9848808658463083e-07,coffee
0.75,const,1.2877791418763283e-07,1.933570271197357e-08,1.9773298667756174e-10,9.068103708639492e-08,1.6687479128887074e-07,coffee
0.75,brent_ret_lag0,-7.749735029766713e-07,4.779613623011852e-07,0.10629288024759141,-1.716694398770789e-06,1.667473928174463e-07,coffee
0.75,brent_ret_lag1,-6.927909868164795e-07,4.4978872067657664e-07,0.12486601102775209,-1.5790037026609075e-06,1.9342172902794856e-07,coffee
0.75,brent_ret_lag2,5.351224702315986e-07,4.112043731968485e-07,0.19443372076787852,-2.7506802051643287e-07,1.34531296097963e-06,coffee
0.75,brent_ret_lag3,1.2011381546576766e-06,4.6083314487604044e-07,0.009743752134322589,2.931647571535973e-07,2.1091115521617556e-06,coffee
0.75,brent_ret_lag4,4.915148003460458e-07,4.433841208141916e-07,0.268775890478858,-3.820790178314878e-07,1.3651086185235794e-06,coffee
0.9,const,4.655307519974446e-07,1.0097908787949933e-07,6.660314539160587e-06,2.6657300228203573e-07,6.644885017128535e-07,coffee
0.9,brent_ret_lag0,-2.3328195970888594e-06,3.0734193576074407e-06,0.4486080115708385,-8.388336755760838e-06,3.7226975615831185e-06,coffee
0.9,brent_ret_lag1,-1.8475189633979686e-06,2.4505456234525753e-06,0.451664173378852,-6.675796313247658e-06,2.9807583864517213e-06,coffee
0.9,brent_ret_lag2,1.2992375237132842e-06,2.125621073740616e-06,0.5416501521578585,-2.8888453205658293e-06,5.487320367992397e-06,coffee
0.9,brent_ret_lag3,3.4704207815511027e-06,2.538039340215653e-06,0.17284057230393862,-1.5302442712078483e-06,8.471085834310053e-06,coffee
0.9,brent_ret_lag4,1.3682716201703807e-06,2.2859101619609143e-06,0.5500477838277957,-3.135626676257609e-06,5.87216991659837e-06,coffee
0.1,const,-7.727201991182573e-08,7.332392311840192e-09,1.8564440780707613e-21,-9.171893466446394e-08,-6.282510515918753e-08,instant_noodles
0.1,brent_ret_lag0,5.553661353351558e-07,1.9963529628709307e-07,0.005850565841670044,1.6202737433895297e-07,9.487048963313585e-07,instant_noodles
0.1,brent_ret_lag1,1.4633315379443693e-06,2.324761995537569e-07,1.5346044456568098e-09,1.0052867833630988e-06,1.9213762925256398e-06,instant_noodles
0.1,brent_ret_lag2,-1.960844646764526e-07,1.9114902006558373e-07,0.3060494887809018,-5.727028288464363e-07,1.8053389949353113e-07,instant_noodles
0.1,brent_ret_lag3,-2.0542861006593087e-07,1.2514634557978511e-07,0.10205293556557307,-4.5200278521963497e-07,4.1145565087773234e-08,instant_noodles
0.1,brent_ret_lag4,-7.13787861942754e-08,1.4396897372058143e-07,0.6205119374580255,-3.550389344664102e-07,2.1228136207785938e-07,instant_noodles
0.25,const,-1.0862291714429572e-08,3.27753961883046e-09,0.001067071109265549,-1.7319984300678353e-08,-4.4045991281807895e-09,instant_noodles
0.25,brent_ret_lag0,4.0056445042754573e-07,6.862676849660614e-08,1.7888755274142237e-08,2.6535004398907114e-07,5.357788568660203e-07,instant_noodles
0.25,brent_ret_lag1,7.877469778935237e-07,7.345082339808774e-08,4.851691776972106e-22,6.430278004390175e-07,9.324661553480299e-07,instant_noodles
0.25,brent_ret_lag2,-1.999926736072949e-08,6.963771359274077e-08,0.7742241580118827,-1.572055254353844e-07,1.1720699071392543e-07,instant_noodles
0.25,brent_ret_lag3,-2.236929881295177e-07,6.947573950777514e-08,0.0014675473118504253,-3.6058011082541544e-07,-8.680586543361991e-08,instant_noodles
0.25,brent_ret_lag4,-1.0453482332524672e-07,6.540195426040634e-08,0.11133334355926405,-2.3339542129547527e-07,2.4325774644981817e-08,instant_noodles
0.5,const,2.7120063105240642e-08,4.8108200055489225e-09,5.0139050050239436e-08,1.7641368628102234e-08,3.659875758237905e-08,instant_noodles
